Donors Returns - 2012-13,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","02/05/2013 12:00:00 AM","1450.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","14/06/2013 12:00:00 AM","1110.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB","04/06/2013 12:00:00 AM","1100.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","05/10/2012 12:00:00 AM","1000.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","29/08/2012 12:00:00 AM","1000.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia","24/07/2012 12:00:00 AM","925.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","20/03/2013 12:00:00 AM","800.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","11/06/2013 12:00:00 AM","800.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","07/03/2013 12:00:00 AM","600.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","03/09/2012 12:00:00 AM","550.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB","18/01/2013 12:00:00 AM","550.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","15/07/2012 12:00:00 AM","550.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","13/05/2013 12:00:00 AM","550.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","09/05/2013 12:00:00 AM","500.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","26/06/2013 12:00:00 AM","500.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","13/03/2013 12:00:00 AM","500.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","15/05/2013 12:00:00 AM","450.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","26/06/2013 12:00:00 AM","300.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","05/04/2013 12:00:00 AM","250.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","03/05/2013 12:00:00 AM","160.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia Hindmarsh FEC LIB","19/07/2012 12:00:00 AM","100.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia LIB-SA","13/07/2012 12:00:00 AM","95.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","14/05/2013 12:00:00 AM","90.0000",
"Australian Hotels Association (SA Branch)","Level 4 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia","25/07/2012 12:00:00 AM","60.0000",
"Australian Lottery Company Pty Ltd","GPO Box 4600","DARWIN","NT","0801","Country Liberals (Northern Territory)","09/08/2012 12:00:00 AM","17500.0000",
"Australian Outback Travel Company Pty Ltd","179 Normanby Road","SOUTH MELBOURNE","VIC","3205","LIB-NSW","04/03/2013 12:00:00 AM","20000.0000",
"Australian Outback Travel Company Pty Ltd","179 Normanby Road","SOUTH MELBOURNE","VIC","3205","LIB-NSW","08/11/2012 12:00:00 AM","5500.0000",
"Australian Outback Travel Company Pty Ltd","179 Normanby Road","SOUTH MELBOURNE","VIC","3205","LIB-VIC","28/06/2013 12:00:00 AM","5000.0000",
"Australian Outback Travel Company Pty Ltd","179 Normanby Road","SOUTH MELBOURNE","VIC","3205","LIB-VIC","04/04/2013 12:00:00 AM","3000.0000",
"Australian Outback Travel Company Pty Ltd","179 Normanby Road","SOUTH MELBOURNE","VIC","3205","LIB-VIC","05/04/2013 12:00:00 AM","1500.0000",
"Australian Outback Travel Company Pty Ltd","179 Normanby Road","SOUTH MELBOURNE","VIC","3205","LIB","27/08/2012 12:00:00 AM","597.0000",
"Australian Outback Travel Company Pty Ltd","179 Normanby Road","SOUTH MELBOURNE","VIC","3205","LIB-NSW","27/07/2012 12:00:00 AM","500.0000",
"Australian Outback Travel Company Pty Ltd","179 Normanby Road","SOUTH MELBOURNE","VIC","3205","LIB-QLD","03/07/2012 12:00:00 AM","280.0000",
"Australian Outback Travel Company Pty Ltd","179 Normanby Road","SOUTH MELBOURNE","VIC","3205","LIB-NSW","05/12/2012 12:00:00 AM","200.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Liberal Party of Australia (Victorian Division)","07/09/2012 12:00:00 AM","5000.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Liberal Party of Australia - Tasmanian Division","10/05/2013 12:00:00 AM","3300.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Liberal Party of Australia","03/05/2013 12:00:00 AM","2500.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Australian Labor Party (ALP)","22/05/2013 12:00:00 AM","2200.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Liberal Party of Australia","09/04/2013 12:00:00 AM","1500.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Australian Labor Party (ALP)","02/10/2012 12:00:00 AM","1500.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Australian Labor Party (ALP)","15/02/2013 12:00:00 AM","1133.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Australian Labor Party (ALP)","05/03/2013 12:00:00 AM","1100.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Liberal Party of Australia, NSW Division","22/08/2012 12:00:00 AM","95.0000",
"Australian Rail, Tram and Bus Industry Union","Suite 210, 4 Goulburn St","SYDNEY","NSW","2000","ALP - Australian Labor Party (National Secretariat)","30/06/2013 12:00:00 AM","9028.0000",
"Australian Rail, Tram and Bus Industry Union","Suite 210, 4 Goulburn St","SYDNEY","NSW","2000","ALP - Australian Labor Party (National Secretariat)","05/03/2013 12:00:00 AM","5500.0000",
"Balmoral Pastoral Pty Ltd","PO Box 220","ARTARMON","NSW","2065","Liberal Party of Australia","20/05/2013 12:00:00 AM","200000.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","01/06/2013 12:00:00 AM","10000.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","27/03/2013 12:00:00 AM","4800.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","01/05/2013 12:00:00 AM","2000.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","12/02/2013 12:00:00 AM","2000.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","02/10/2012 12:00:00 AM","1500.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","31/05/2013 12:00:00 AM","1450.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","08/05/2013 12:00:00 AM","500.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","31/12/2012 12:00:00 AM","230.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","15/04/2013 12:00:00 AM","180.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","17/05/2013 12:00:00 AM","100.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","07/12/2012 12:00:00 AM","80.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","15/02/2013 12:00:00 AM","75.0000",
"Barton Deakin Pty Ltd","Level 5 55 Hunter Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW","28/02/2013 12:00:00 AM","45.0000",
"Batrob Investments Pty Ltd","GPO Box 4175","DARWIN","NT","0801","CLP","10/08/2012 12:00:00 AM","10000.0000",
"Batrob Investments Pty Ltd","GPO Box 4175","DARWIN","NT","0801","CLP","07/08/2012 12:00:00 AM","5000.0000",
"BC Iron Limited","Level 1, 15 Rheola Street","WEST PERTH","WA","6005","Liberal Party (W.A. Division) Inc.","11/03/2013 12:00:00 AM","10000.0000",
"BC Iron Limited","Level 1, 15 Rheola Street","WEST PERTH","WA","6005","National Party of Australia (WA) Inc","01/12/2012 12:00:00 AM","6545.0000",
"BC Iron Limited","Level 1, 15 Rheola Street","WEST PERTH","WA","6005","Liberal Party (W.A. Division) Inc.","31/08/2012 12:00:00 AM","500.0000",
"BDH Nominees Pty Ltd","GPO Box 4600","DARWIN","NT","0801","Country Liberals (Northern Territory)","09/08/2012 12:00:00 AM","12500.0000",
"BDH Nominees Pty Ltd","GPO Box 4600","DARWIN","NT","0801","Australian Labor Party (Northern Territory) Branch","09/08/2012 12:00:00 AM","12500.0000",
"BDH Nominees Pty Ltd","GPO Box 4600","DARWIN","NT","0801","Country Liberals (Northern Territory)","09/08/2012 12:00:00 AM","12500.0000",
"Beach Energy Limited","25 Conyngham Street","GLENSIDE","SA","5065","Liberal Party of Australia (S.A. Division)","19/09/2012 12:00:00 AM","10000.0000",
"Beach Energy Limited","25 Conyngham Street","GLENSIDE","SA","5065","Liberal Party of Australia","26/02/2013 12:00:00 AM","5000.0000",
"Beach Energy Limited","25 Conyngham Street","GLENSIDE","SA","5065","Liberal Party of Australia (S.A. Division)","14/09/2012 12:00:00 AM","4300.0000",
"Beechwood Homes (NSW) Pty Ltd","Unit 2 25-27 Redfern Street","WETHERILL PARK","NSW","2164","LIB-NSW - Ray King Fundraiser","01/05/2013 12:00:00 AM","19200.0000",
"Belford Productions Pty Limited","PO Box 26","PYRMONT","NSW","2009","Liberal Party of Australia","07/05/2013 12:00:00 AM","2000.0000",
"Bensons Property Group Pty Ltd","1/461 Bourke Street","MELBOURNE","VIC","3000","Lib-Vic (Higgins 200 Club)","21/12/2012 12:00:00 AM","27500.0000",
"Birchley Pty Ltd","11 First Avenue","Applerosss","WA","6153","Liberal Party (W.A. Division) Inc.","11/12/2012 12:00:00 AM","25000.0000",
"Boehringer Ingelheim Pty Limited","78 Waterloo Road","NORTH RYDE","NSW","2113","Australian Labor Party (ALP)","29/11/2012 12:00:00 AM","11000.0000",
"Boehringer Ingelheim Pty Limited","78 Waterloo Road","NORTH RYDE","NSW","2113","Liberal Party of Australia, NSW Division","30/04/2013 12:00:00 AM","10000.0000",
"Boehringer Ingelheim Pty Limited","78 Waterloo Road","NORTH RYDE","NSW","2113","Liberal Party of Australia, NSW Division","11/12/2012 12:00:00 AM","10000.0000",
"Boehringer Ingelheim Pty Limited","78 Waterloo Road","NORTH RYDE","NSW","2113","Australian Labor Party (ALP)","11/09/2012 12:00:00 AM","4400.0000",
"Boehringer Ingelheim Pty Limited","78 Waterloo Road","NORTH RYDE","NSW","2113","Liberal Party of Australia, NSW Division","12/11/2012 12:00:00 AM","3000.0000",
"Boehringer Ingelheim Pty Limited","78 Waterloo Road","NORTH RYDE","NSW","2113","Liberal Party of Australia, NSW Division","17/01/2013 12:00:00 AM","2000.0000",
"Boehringer Ingelheim Pty Limited","78 Waterloo Road","NORTH RYDE","NSW","2113","Australian Labor Party (ALP)","25/10/2012 12:00:00 AM","1500.0000",
"Boehringer Ingelheim Pty Limited","78 Waterloo Road","NORTH RYDE","NSW","2113","Australian Labor Party (ALP)","25/10/2012 12:00:00 AM","1500.0000",
"Boehringer Ingelheim Pty Limited","78 Waterloo Road","NORTH RYDE","NSW","2113","Liberal Party of Australia, NSW Division","04/03/2013 12:00:00 AM","700.0000",
"Bouddi Trust","PO Box 431","LITHGOW","NSW","2790","GRN-ACT","01/06/2013 12:00:00 AM","17000.0000",
"Brickworks Ltd","PO Box 6550","WETHERILL PARK","NSW","1851","Liberal Party of Australia","07/03/2013 12:00:00 AM","10000.0000",
"Brickworks Ltd","PO Box 6550","WETHERILL PARK","NSW","1851","Liberal Party of Australia, NSW Division","24/04/2013 12:00:00 AM","3000.0000",
"Brickworks Ltd","PO Box 6550","WETHERILL PARK","NSW","1851","Liberal Party (W.A. Division) Inc.","27/03/2013 12:00:00 AM","2500.0000",
"Brickworks Ltd","PO Box 6550","WETHERILL PARK","NSW","1851","Liberal Party of Australia","30/06/2013 12:00:00 AM","1000.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","10/05/2013 12:00:00 AM","25000.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Liberal Party of Australia - LIB-NSW (Federal Account)","28/05/2013 12:00:00 AM","22000.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division)","18/02/2013 12:00:00 AM","12000.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc.","31/12/2012 12:00:00 AM","10000.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","08/03/2013 12:00:00 AM","7700.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Australian Labor Party - ALP - (NSW Federal Campaign Account)","15/10/2012 12:00:00 AM","2000.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","12/09/2012 12:00:00 AM","1900.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Australian Labor Party (Western Australian Branch)","30/11/2012 12:00:00 AM","1100.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","26/07/2012 12:00:00 AM","400.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","27/03/2013 12:00:00 AM","400.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","23/01/2013 12:00:00 AM","200.0000",
"Cabcharge Australia Ltd","PO Box 700","PADDINGTON","NSW","2021","Liberal Party of Australia","25/07/2012 12:00:00 AM","100000.0000",
"Cairns Professional Game Fishing Association","PO Box 5722","CAIRNS","QLD","4870","AFLP. Aust Fishing & Lifestyle Party","25/03/2013 12:00:00 AM","25000.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","ALP","31/07/2012 12:00:00 AM","33687.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","LNP-QLD","03/03/2013 12:00:00 AM","11600.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","LIB-NSW","12/02/2013 12:00:00 AM","11000.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","NAT","12/10/2012 12:00:00 AM","5940.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","NAT-NSW","16/05/2013 12:00:00 AM","4000.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","NAT","04/06/2013 12:00:00 AM","3850.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","LNP-QLD","28/06/2013 12:00:00 AM","3300.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","LNP-QLD","30/08/2012 12:00:00 AM","1900.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","ALP","11/07/2012 12:00:00 AM","1500.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","ALP","28/02/2013 12:00:00 AM","1100.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","NAT-NSW","26/02/2013 12:00:00 AM","500.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","NAT","28/09/2012 12:00:00 AM","250.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","LIB-NSW","26/04/2013 12:00:00 AM","175.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","LIB-NSW","24/09/2012 12:00:00 AM","175.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","LNP-QLD","30/08/2012 12:00:00 AM","150.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","LIB-NSW","09/04/2013 12:00:00 AM","120.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2017","NAT-NSW","04/12/2012 12:00:00 AM","100.0000",
"CBD Energy Limited","Suite 2, Level 2 53 Cross Street","DOUBLE BAY","NSW","2028","Liberal Party of Australia, NSW Division","09/05/2013 12:00:00 AM","20000.0000",
"CEPU Electrical Division NSW Branch","Level 5 370 Pitt Street","SYDNEY","NSW","2000","ALP-NSW","18/06/2013 12:00:00 AM","25000.0000",
"CGA Mining Limited","Level 5 28 The Esplanade","PERTH","WA","6000","LIB-WA - Cottesloe Liberal Campaign","15/11/2012 12:00:00 AM","15000.0000",
"Chevron Australia Pty Ltd","250 St Georges Terrace","PERTH","WA","6000","ALP-FED","13/03/2013 12:00:00 AM","35200.0000",
"Chevron Australia Pty Ltd","250 St Georges Terrace","PERTH","WA","6000","NAT-FED","11/04/2013 12:00:00 AM","17600.0000",
"Chevron Australia Pty Ltd","250 St Georges Terrace","PERTH","WA","6000","LIB-WA","24/07/2012 12:00:00 AM","13200.0000",
"Chevron Australia Pty Ltd","250 St Georges Terrace","PERTH","WA","6000","NAT-WA","21/03/2013 12:00:00 AM","5888.0000",
