Donors Returns - 2013-14,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","20/06/2014 12:00:00 AM","4800.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","05/05/2014 12:00:00 AM","3401.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","14/02/2014 12:00:00 AM","3192.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","23/10/2013 12:00:00 AM","3000.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","31/03/2014 12:00:00 AM","2500.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","25/07/2013 12:00:00 AM","2475.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","20/11/2013 12:00:00 AM","2240.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","17/07/2013 12:00:00 AM","1500.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","18/10/2013 12:00:00 AM","1500.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","28/05/2014 12:00:00 AM","800.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","10/03/2014 12:00:00 AM","600.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","21/10/2013 12:00:00 AM","500.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","20/01/2014 12:00:00 AM","500.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","20/11/2013 12:00:00 AM","480.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","11/12/2013 12:00:00 AM","360.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","04/12/2013 12:00:00 AM","360.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","20/11/2013 12:00:00 AM","280.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","16/08/2013 12:00:00 AM","280.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","28/01/2014 12:00:00 AM","250.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","26/06/2014 12:00:00 AM","250.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","06/02/2014 12:00:00 AM","190.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","13/01/2014 12:00:00 AM","120.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","21/11/2013 12:00:00 AM","95.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","10/10/2013 12:00:00 AM","45.0000",
"Ernst and Young Services Trust","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","10/10/2013 12:00:00 AM","45.0000",
"Financial Planning Association of Australia Ltd","Level 4, 75 Castlereagh St","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","22/04/2014 12:00:00 AM","5500.0000",
"Financial Planning Association of Australia Ltd","Level 4, 75 Castlereagh St","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc.","26/07/2013 12:00:00 AM","4170.0000",
"Financial Planning Association of Australia Ltd","Level 4, 75 Castlereagh St","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","05/03/2014 12:00:00 AM","3300.0000",
"Financial Planning Association of Australia Ltd","Level 4, 75 Castlereagh St","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","21/05/2014 12:00:00 AM","3000.0000",
"Financial Planning Association of Australia Ltd","Level 4, 75 Castlereagh St","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","06/02/2014 12:00:00 AM","1100.0000",
"Financial Planning Association of Australia Ltd","Level 4, 75 Castlereagh St","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","02/05/2014 12:00:00 AM","750.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Secondment - LIB-FED","01/08/2013 12:00:00 AM","27379.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP (NSW Branch) McMahon FCA - ALP-NSW","21/08/2013 12:00:00 AM","20000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP National Secretariat - ALP-FED","22/04/2014 12:00:00 AM","16500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA Tasmania - LIB-TAS","28/01/2014 12:00:00 AM","15000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Secondment - ALP-FED","01/08/2013 12:00:00 AM","12836.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA (WA Division) - LIB-WA","11/03/2014 12:00:00 AM","10000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Matt Thistlewaite Campaign a/c - ALP-NSW","23/08/2013 12:00:00 AM","10000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA (WA Division) - LIB-WA","31/07/2013 12:00:00 AM","10000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP National Secretariat - ALP-FED","31/07/2013 12:00:00 AM","5500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP National Secretariat - ALP-FED","08/10/2013 12:00:00 AM","5500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Aston Electorate Committee - LIB-VIC","19/07/2013 12:00:00 AM","5000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP National Secretariat - ALP-FED","11/03/2014 12:00:00 AM","5000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA Tasmania - LIB-TAS","21/08/2013 12:00:00 AM","3300.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP (NSW Branch) Blaxland FCA - ALP-NSW","05/07/2013 12:00:00 AM","2500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Higgins Electorate Conference - LIB-VIC","23/08/2013 12:00:00 AM","2500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Liberal Party Wannon - LIB-VIC","23/08/2013 12:00:00 AM","2500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LNP Bonner FDC - LIB-NSW","23/08/2013 12:00:00 AM","2000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP National Secretariat - ALP-FED","11/03/2014 12:00:00 AM","1500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA - SA Divison - LIB-SA","23/05/2014 12:00:00 AM","1500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA - Mayo Federal Electorate - LIB-SA","25/02/2014 12:00:00 AM","1000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Bradfield Forum Lindfield - LIB-NSW","12/08/2013 12:00:00 AM","1000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP National Secretariat - ALP-FED","08/10/2013 12:00:00 AM","1000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA - NSW Division - LIB-NSW","15/08/2013 12:00:00 AM","1000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Progressive Business Association - ALP-VIC","19/07/2013 12:00:00 AM","990.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Progressive Business Association - ALP-VIC","06/05/2014 12:00:00 AM","990.0000",
"Fossano Pty Ltd","424-428 Oxford St","PADDINGTON","NSW","2021","Liberal Party of Australia, NSW Division","19/08/2013 12:00:00 AM","15000.0000",
"Fossano Pty Ltd","424-428 Oxford St","PADDINGTON","NSW","2021","Australian Labor Party (N.S.W. Branch)","26/08/2013 12:00:00 AM","10000.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","LIB-SA","02/07/2013 12:00:00 AM","12000.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","LIB-SA","10/02/2014 12:00:00 AM","10875.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","LIB-SA","12/02/2014 12:00:00 AM","5250.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","LIB-SA","11/03/2014 12:00:00 AM","2640.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","LIB-SA","08/05/2014 12:00:00 AM","1275.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","LIB-SA","15/01/2014 12:00:00 AM","375.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","LIB-SA","17/10/2013 12:00:00 AM","375.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","LIB-SA","19/03/2014 12:00:00 AM","250.0000",
"Gainsdale Pty Ltd","108 Harte Street","CHELMER","QLD","4068","#Sustainable Population Party","05/08/2013 12:00:00 AM","30000.0000",
"Gainsdale Pty Ltd","108 Harte Street","CHELMER","QLD","4068","#Sustainable Population Party","21/10/2013 12:00:00 AM","19075.0000",
"Gainsdale Pty Ltd","108 Harte Street","CHELMER","QLD","4068","#Sustainable Population Party","24/07/2013 12:00:00 AM","19075.0000",
"Genworth","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Liberal Party of Australia - Tasmanian Division","12/02/2014 12:00:00 AM","6600.0000",
"Genworth","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Australian Labor Party (ALP)","11/07/2013 12:00:00 AM","2609.0000",
"Genworth","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Liberal Party of Australia, NSW Division","03/09/2013 12:00:00 AM","2495.0000",
"Genworth","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Liberal Party of Australia, NSW Division","29/04/2014 12:00:00 AM","2000.0000",
"Genworth","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Australian Labor Party (ALP)","29/04/2014 12:00:00 AM","1000.0000",
"Genworth","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","National Party of Australia","14/05/2014 12:00:00 AM","885.0000",
"Genworth","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Australian Labor Party (ALP)","16/10/2013 12:00:00 AM","200.0000",
"Glencore Grain Pty Ltd","Level 8, 484 St Kilda Road","MELBOURNE","VIC","3000","Liberal Party of Australia, NSW Division","30/08/2013 12:00:00 AM","20000.0000",
"Grandcity (GW) Travel & Tour P/L","70 kingsway","GLEN WAVERLEY","VIC","3150","Australian Labor Party (ALP)","30/07/2013 12:00:00 AM","18000.0000",
"GROCON PTY LTD","3 ALBERT COATES LANE","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","15/08/2013 12:00:00 AM","12000.0000",
"GROCON PTY LTD","3 ALBERT COATES LANE","MELBOURNE","VIC","3000","Liberal National Party of Queensland","20/06/2014 12:00:00 AM","7700.0000",
"GROCON PTY LTD","3 ALBERT COATES LANE","MELBOURNE","VIC","3000","Liberal National Party of Queensland","15/11/2013 12:00:00 AM","5500.0000",
"GROCON PTY LTD","3 ALBERT COATES LANE","MELBOURNE","VIC","3000","Australian Labor Party (Victorian Branch)","14/10/2013 12:00:00 AM","3300.0000",
"GROCON PTY LTD","3 ALBERT COATES LANE","MELBOURNE","VIC","3000","Australian Labor Party (Victorian Branch)","19/08/2013 12:00:00 AM","1550.0000",
"GROCON PTY LTD","3 ALBERT COATES LANE","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","31/08/2013 12:00:00 AM","1500.0000",
"Group Administration Australia Pty Ltd","Level 26 111 Eagle Street","BRISBANE","QLD","4000","Liberal Party of Australia (Victorian Division)","19/08/2013 12:00:00 AM","50000.0000",
"Group Colleges Australia","Locked Bag 7","REDFERN","NSW","2016","Liberal Party of Australia","18/02/2014 12:00:00 AM","11000.0000",
"Group Colleges Australia","Locked Bag 7","REDFERN","NSW","2016","Liberal Party of Australia, NSW Division","28/01/2014 12:00:00 AM","5000.0000",
"Group Colleges Australia","Locked Bag 7","REDFERN","NSW","2016","Liberal Party of Australia","06/08/2013 12:00:00 AM","3000.0000",
"Halikos Pty Ltd","GPO Box 1511","DARWIN","NT","0801","Country Liberals (Northern Territory)","05/09/2013 12:00:00 AM","50000.0000",
"Hall Contracting Pty Ltd","PO Box 519","BUDERIM","QLD","4556","Liberal National Party of Queensland","13/08/2013 12:00:00 AM","30000.0000",
"Hall Contracting Pty Ltd","PO Box 519","BUDERIM","QLD","4556","Liberal National Party of Queensland","30/01/2014 12:00:00 AM","1200.0000",
"Hall Contracting Pty Ltd","PO Box 519","BUDERIM","QLD","4556","Liberal National Party of Queensland","05/11/2013 12:00:00 AM","995.0000",
"Hall Contracting Pty Ltd","PO Box 519","BUDERIM","QLD","4556","Liberal National Party of Queensland","10/04/2014 12:00:00 AM","300.0000",
"Hancock Coal Infrastructure Pty Ltd","Level 15 295 Ann Street","BRISBANE","QLD","4000","Liberal - Curtin Liberal Federal Campaign (WA)","21/08/2013 12:00:00 AM","25000.0000",
"Hancock Prospecting Pty Ltd","PO Locked Bag No 2","WEST PERTH","WA","6872","Liberal Party (W.A. Division) Inc","11/03/2014 12:00:00 AM","5000.0000",
"Hancock Prospecting Pty Ltd","PO Locked Bag No 2","WEST PERTH","WA","6872","Country Liberals (Northern Territory)","28/05/2014 12:00:00 AM","3300.0000",
"Hancock Prospecting Pty Ltd","PO Locked Bag No 2","WEST PERTH","WA","6872","Liberal Party (W.A. Division) Inc","14/03/2014 12:00:00 AM","2000.0000",
"Hancock Prospecting Pty Ltd","PO Locked Bag No 2","WEST PERTH","WA","6872","Liberal Party (W.A. Division) Inc","10/03/2014 12:00:00 AM","2000.0000",
"Hancock Prospecting Pty Ltd","PO Locked Bag No 2","WEST PERTH","WA","6872","Liberal Party (W.A. Division) Inc","12/03/2014 12:00:00 AM","1000.0000",
"Hancock Prospecting Pty Ltd","PO Locked Bag No 2","WEST PERTH","WA","6872","Liberal Party (W.A. Division) Inc","07/03/2014 12:00:00 AM","1000.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (Victorian Branch) ALP-VIC","01/04/2014 12:00:00 AM","6000.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (Victorian Branch) ALP-VIC","31/01/2014 12:00:00 AM","5000.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (South Australian Branch) ALP-SA","09/07/2013 12:00:00 AM","3000.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (South Australian Branch) ALP-SA","01/06/2014 12:00:00 AM","2800.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (Victorian Branch) ALP-VIC","01/06/2014 12:00:00 AM","2067.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (South Australian Branch) ALP-SA","31/01/2014 12:00:00 AM","2000.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (South Australian Branch) ALP-SA","05/02/2014 12:00:00 AM","2000.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (South Australian Branch) ALP-SA","02/04/2014 12:00:00 AM","1600.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (South Australian Branch) ALP-SA","01/03/2014 12:00:00 AM","1200.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (South Australian Branch) ALP-SA","15/01/2014 12:00:00 AM","1000.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (South Australian Branch) ALP-SA","01/06/2014 12:00:00 AM","720.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (South Australian Branch) ALP-SA","16/11/2013 12:00:00 AM","318.0000",
"Hawker Britton Pty Ltd","70 Christie Street","ST LEONARDS","NSW","2065","Australian Labor Party (South Australian Branch) ALP-SA","16/11/2013 12:00:00 AM","136.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Liberal Party of Australia (Victoria Division)","01/07/2013 12:00:00 AM","16000.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Higgins 200 Club","11/03/2014 12:00:00 AM","5000.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-FED Liberal Party of Australia (Federal Secretariat)","01/07/2013 12:00:00 AM","4000.0000",
