Donors Returns - 2014-15,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD","15/01/2015 12:00:00 AM","150.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LNP - QLD","01/08/2014 12:00:00 AM","150.0000",
"Aurizon Holdings Limited","GPO Box 456","BRISBANE","QLD","4000","LIB - WA","01/08/2014 12:00:00 AM","75.0000",
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Liberal Party of Australia","05/05/2015 12:00:00 AM","10000.0000",
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Liberal Party of Australia, NSW Division","29/01/2015 12:00:00 AM","5000.0000",
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Liberal Party of Australia","28/05/2015 12:00:00 AM","3750.0000",
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Australian Labor Party (ALP)","11/05/2015 12:00:00 AM","1000.0000",
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Liberal Party of Australia, NSW Division","01/10/2014 12:00:00 AM","1000.0000",
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Liberal Party of Australia, NSW Division","10/10/2014 12:00:00 AM","1000.0000",
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Liberal Party of Australia, NSW Division","10/10/2014 12:00:00 AM","1000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Australian Labor Party (Victorian Branch)","27/10/2014 12:00:00 AM","100000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","27/10/2014 12:00:00 AM","75000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","National Party of Australia - Victoria","05/08/2014 12:00:00 AM","50000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Australian Labor Party (Victorian Branch)","23/07/2014 12:00:00 AM","50000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","09/10/2014 12:00:00 AM","50000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","05/08/2014 12:00:00 AM","30000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","National Party of Australia - Victoria","14/10/2014 12:00:00 AM","20000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Australian Labor Party (Victorian Branch)","15/07/2014 12:00:00 AM","10000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Australian Labor Party (Victorian Branch)","23/09/2014 12:00:00 AM","5500.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Australian Labor Party (Victorian Branch)","15/10/2014 12:00:00 AM","5500.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","National Party of Australia - Victoria","01/03/2015 12:00:00 AM","5000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","National Party of Australia - Victoria","23/07/2014 12:00:00 AM","4500.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","National Party of Australia - Victoria","20/10/2014 12:00:00 AM","4049.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","National Party of Australia - Victoria","02/10/2014 12:00:00 AM","1500.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","03/09/2014 12:00:00 AM","1100.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","23/07/2014 12:00:00 AM","1000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","National Party of Australia - Victoria","31/10/2014 12:00:00 AM","1000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","13/03/2015 12:00:00 AM","22000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","15/03/2015 12:00:00 AM","12000.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (ALP)","01/12/2014 12:00:00 AM","27500.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","12/10/2014 12:00:00 AM","2500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA)","24/06/2015 12:00:00 AM","9800.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch)","19/06/2015 12:00:00 AM","4000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch)","14/09/2014 12:00:00 AM","4000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch)","05/11/2014 12:00:00 AM","1953.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch)","12/02/2015 12:00:00 AM","1800.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA)","23/03/2015 12:00:00 AM","1500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA)","11/05/2015 12:00:00 AM","1500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia SA Division","16/10/2014 12:00:00 AM","1500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch)","19/08/2014 12:00:00 AM","1500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch)","13/04/2015 12:00:00 AM","1280.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch)","23/03/2015 12:00:00 AM","1200.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA)","09/01/2015 12:00:00 AM","1100.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch)","14/07/2014 12:00:00 AM","1100.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA)","13/03/2015 12:00:00 AM","725.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch)","20/11/2014 12:00:00 AM","600.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia SA Division","04/08/2014 12:00:00 AM","550.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch)","06/08/2014 12:00:00 AM","520.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia SA Division","13/10/2014 12:00:00 AM","405.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch)","17/06/2015 12:00:00 AM","400.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA)","12/05/2015 12:00:00 AM","395.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia SA Division","08/09/2014 12:00:00 AM","250.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia SA Division","19/09/2014 12:00:00 AM","203.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Liberal Party of Australia, NSW Division","12/06/2015 12:00:00 AM","5500.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Australian Labor Party (ALP)","11/02/2015 12:00:00 AM","566.0000",
"Australian Private Hospitals Association","PO Box 7426","CANBERRA BC","ACT","2610","Liberal Party of Australia - Tasmanian Division","31/03/2015 12:00:00 AM","12600.0000",
"Australian Private Hospitals Association","PO Box 7426","CANBERRA BC","ACT","2610","Liberal Party of Australia","02/07/2014 12:00:00 AM","2000.0000",
"Australian Private Hospitals Association","PO Box 7426","CANBERRA BC","ACT","2610","Liberal Party of Australia, NSW Division","11/05/2015 12:00:00 AM","1800.0000",
"Australian Private Hospitals Association","PO Box 7426","CANBERRA BC","ACT","2610","Liberal Party of Australia","28/04/2015 12:00:00 AM","1553.0000",
"Australian Private Hospitals Association","PO Box 7426","CANBERRA BC","ACT","2610","Liberal Party of Australia","11/02/2015 12:00:00 AM","380.0000",
"Australian Workers Union","Level 10 377-383 Sussex St","SYDNEY","NSW","2000","Australian Labor Party (ALP)","01/06/2015 12:00:00 AM","20000.0000",
"Australian Workers Union","Level 10 377-383 Sussex St","SYDNEY","NSW","2000","Australian Labor Party (State of Queensland)","12/06/2015 12:00:00 AM","2000.0000",
"Australian Workers Union","Level 10 377-383 Sussex St","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","30/06/2015 12:00:00 AM","320.0000",
"AXF Group","188 Ballarat Rd","FOOTSCRAY","VIC","3011","Australian Labor Party (Victorian Branch)","06/02/2015 12:00:00 AM","150000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","28/07/2014 12:00:00 AM","10000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","14/11/2014 12:00:00 AM","10000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","10/09/2014 12:00:00 AM","8000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","27/08/2014 12:00:00 AM","7000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","04/12/2014 12:00:00 AM","5000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","22/09/2014 12:00:00 AM","5000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","08/10/2014 12:00:00 AM","5000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","24/10/2014 12:00:00 AM","5000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","21/01/2015 12:00:00 AM","3000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","27/08/2014 12:00:00 AM","3000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","28/07/2014 12:00:00 AM","2000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","17/11/2014 12:00:00 AM","2000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","08/08/2014 12:00:00 AM","2000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","09/10/2014 12:00:00 AM","2000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","09/04/2015 12:00:00 AM","2000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","23/10/2014 12:00:00 AM","1000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","11/12/2014 12:00:00 AM","1000.0000",
"B & B Day Pty Ltd","7 Williams Street","HOUGHTON","SA","5131","Family First Party","19/01/2015 12:00:00 AM","200.0000",
"Belford Productions Pty Limited","PO Box 26","PYRMONT","NSW","2009","Liberal Party of Australia","10/12/2014 12:00:00 AM","15000.0000",
"Bensons Property Group Pty Ltd","Level 1, 461 Bourke St","MELBOURNE","VIC","3000","LIB (Higgins 200 Club)","01/07/2014 12:00:00 AM","27500.0000",
"Bensons Property Group Pty Ltd","Level 1, 461 Bourke St","MELBOURNE","VIC","3000","LIB (Enterprise 500 Victoria)","25/09/2014 12:00:00 AM","10000.0000",
"Bensons Property Group Pty Ltd","Level 1, 461 Bourke St","MELBOURNE","VIC","3000","LIB (Enterprise 500 Victoria)","06/11/2014 12:00:00 AM","10000.0000",
"Blackmores Ltd","PO Box 1725","WARRIEWOOD","NSW","2102","LIB","03/07/2014 12:00:00 AM","12000.0000",
"Blackmores Ltd","PO Box 1725","WARRIEWOOD","NSW","2102","LIB","23/04/2015 12:00:00 AM","10200.0000",
"Blackmores Ltd","PO Box 1725","WARRIEWOOD","NSW","2102","LIB","14/05/2015 12:00:00 AM","2500.0000",
"Blackmores Ltd","PO Box 1725","WARRIEWOOD","NSW","2102","LIB","09/10/2014 12:00:00 AM","500.0000",
"Bluescope Steel Limited","Level 11, 120 Collins Street","MELBOURNE","VIC","3000","ALP (Membership of Federal Labor Business Forum)","30/03/2015 12:00:00 AM","16500.0000",
"Bluescope Steel Limited","Level 11, 120 Collins Street","MELBOURNE","VIC","3000","LIB (VIC) (Membership of Enterprise 500)","20/01/2015 12:00:00 AM","12000.0000",
"Bluescope Steel Limited","Level 11, 120 Collins Street","MELBOURNE","VIC","3000","ALP (VIC) (Subscription to Progressive Business)","23/03/2015 12:00:00 AM","3500.0000",
"Bluescope Steel Limited","Level 11, 120 Collins Street","MELBOURNE","VIC","3000","ALP (VIC) (Dinnwe held by Progressive Business)","16/02/2015 12:00:00 AM","2200.0000",
"Bluescope Steel Limited","Level 11, 120 Collins Street","MELBOURNE","VIC","3000","ALP (VIC) (Dinner held by Progressive Business)","15/09/2014 12:00:00 AM","2200.0000",
"Bluescope Steel Limited","Level 11, 120 Collins Street","MELBOURNE","VIC","3000","LIB (VIC) (Business Dinner Forum)","09/09/2014 12:00:00 AM","1500.0000",
"Bluescope Steel Limited","Level 11, 120 Collins Street","MELBOURNE","VIC","3000","LIB (The Platinum Circle Dinner)","29/05/2015 12:00:00 AM","1200.0000",
"Bluescope Steel Limited","Level 11, 120 Collins Street","MELBOURNE","VIC","3000","LIB (Bayside Forum Annual Dinner)","28/05/2015 12:00:00 AM","660.0000",
"Bluescope Steel Limited","Level 11, 120 Collins Street","MELBOURNE","VIC","3000","LIB (VIC) (Dinner held by Enterprise 500)","06/10/2014 12:00:00 AM","200.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Australian Labor Party (State of Queensland)","30/06/2015 12:00:00 AM","3471.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","25/11/2014 12:00:00 AM","2726.0000",
"Brookfield Australia Investments Group","Level 22 135 King Street","SYDNEY","NSW","2000","Australian Labor Party (State of Queensland)","25/11/2014 12:00:00 AM","331.0000",
"Brookwater Resort Investments Pty Ltd","Suite 137 2/52 Currumbin Creek","Currumbin Waters","QLD","4223","Liberal National Party of Queensland","30/01/2015 12:00:00 AM","30000.0000",
"Brookwater Resort Investments Pty Ltd","Suite 137 2/52 Currumbin Creek","Currumbin Waters","QLD","4223","Liberal National Party of Queensland","02/12/2014 12:00:00 AM","20000.0000",
"Brookwater Resort Investments Pty Ltd","Suite 137 2/52 Currumbin Creek","Currumbin Waters","QLD","4223","Liberal National Party of Queensland","08/05/2015 12:00:00 AM","10000.0000",
"Brookwater Resort Investments Pty Ltd","Suite 137 2/52 Currumbin Creek","Currumbin Waters","QLD","4223","Liberal National Party of Queensland","06/01/2015 12:00:00 AM","5000.0000",
"Brunswick Property Vic Pty Ltd","172 Moreland Rd","BRUNSWICK","VIC","3056","Liberal Party of Australia","10/02/2015 12:00:00 AM","300000.0000",
"Brunswick Property Vic Pty Ltd","172 Moreland Rd","BRUNSWICK","VIC","3056","Liberal Party of Australia","29/01/2015 12:00:00 AM","300000.0000",
"Cabcharge Australia Ltd","152 - 162 Riley Street","EAST SYDNEY","NSW","2010","LNP-QLD","27/01/2015 12:00:00 AM","100000.0000",
"Cabcharge Australia Ltd","152 - 162 Riley Street","EAST SYDNEY","NSW","2010","ALP-QLD","27/01/2015 12:00:00 AM","50000.0000",
"Cabcharge Australia Ltd","152 - 162 Riley Street","EAST SYDNEY","NSW","2010","LIB-ACT","30/04/2015 12:00:00 AM","2000.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2001","LNP-QLD","19/12/2014 12:00:00 AM","11600.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2001","LIB","13/02/2015 12:00:00 AM","11000.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2001","ALP-NSW","11/11/2014 12:00:00 AM","1650.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2001","NAT-NSW","04/07/2014 12:00:00 AM","1000.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2001","LNP-QLD","15/01/2015 12:00:00 AM","250.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2001","LNP-QLD","19/08/2014 12:00:00 AM","200.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2001","LIB","26/08/2014 12:00:00 AM","200.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2001","LIB-NSW","24/04/2015 12:00:00 AM","195.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2001","LNP-QLD","10/06/2015 12:00:00 AM","165.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2001","LIB-NSW","02/10/2014 12:00:00 AM","95.0000",
"Caltex Australia Limited","GPO Box 3916","SYDNEY","NSW","2001","NAT-NSW","23/09/2014 12:00:00 AM","50.0000",
"Capital [b] Pty Ltd","14/16 Church Street","Fortitude Valley","QLD","4006","Liberal National Party of Queensland","13/03/2015 12:00:00 AM","26668.0000",
"CapitalHill Advisory Pty Ltd","Level 1, The Realm 18 National Circuit","BARTON","ACT","2600","Liberal Party of Australia, NSW Division","26/05/2015 12:00:00 AM","5000.0000",
"CapitalHill Advisory Pty Ltd","Level 1, The Realm 18 National Circuit","BARTON","ACT","2600","Liberal Party of Australia","13/11/2014 12:00:00 AM","2900.0000",
"CapitalHill Advisory Pty Ltd","Level 1, The Realm 18 National Circuit","BARTON","ACT","2600","Liberal Party of Australia, NSW Division","10/05/2015 12:00:00 AM","1800.0000",
"CapitalHill Advisory Pty Ltd","Level 1, The Realm 18 National Circuit","BARTON","ACT","2600","Liberal Party of Australia (S.A. Division)","03/03/2015 12:00:00 AM","1500.0000",
"CapitalHill Advisory Pty Ltd","Level 1, The Realm 18 National Circuit","BARTON","ACT","2600","Liberal Party of Australia, NSW Division","10/11/2014 12:00:00 AM","1000.0000",
